Order ID,Product ID,Customer ID,Order Date,Sales,Profit,Quantity,Discount
IT-2012-AW1084091-41242,TEC-CO-4792,AW-1084091,29-11-2012,1440,-1268,8,0.5
IN-2012-DP131057-41215,FUR-CH-4530,DP-131057,02-11-2012,2544,621,6,0.1
CA-2015-AH10075140-42144,OFF-PA-6504,AH-100751408,20-05-2015,27,10,7,0.2
RO-2013-SG10605107-41614,TEC-CO-4571,SG-10605107,06-12-2013,1554,341,8,0.0
MX-2014-BM1178582-41976,TEC-PH-5839,BM-1178582,03-12-2014,1278,89,3,0.0
MX-2013-FH1436582-41628,TEC-PH-3806,FH-1436582,20-12-2013,3474,625,8,0.0
MX-2013-DK1337582-41530,TEC-PH-3148,DK-1337582,13-09-2013,2550,357,6,0.0
CA-2015-AS10090140-42264,OFF-BI-4343,AS-100901406,17-09-2015,538,-412,2,0.7
CA-2012-AS10090140-41173,FUR-CH-5430,AS-100901406,21-09-2012,579,83,4,0.1
CA-2013-AS10090140-41587,FUR-TA-3427,AS-100901402,09-11-2013,1024,215,7,0.0
TU-2013-SF10200134-41417,TEC-PH-5815,SF-10200134,23-05-2013,934,-1331,14,0.6
CA-2014-AS10090140-41812,FUR-BO-5529,AS-100901406,22-06-2014,353,-44,2,0.2
SG-2015-JW5220111-42108,TEC-PH-3805,JW-5220111,14-04-2015,3908,1563,6,0.0
MX-2015-CC1210082-42245,TEC-PH-5268,CC-1210082,29-08-2015,2142,556,5,0.0
ID-2015-RD1993092-42140,OFF-AP-4961,RD-1993092,16-05-2015,1900,-348,6,0.4
CM-2013-BP123022-41621,OFF-AP-4733,BP-123022,13-12-2013,1840,496,6,0.0
ES-2012-SA20830139-40998,FUR-BO-5950,SA-20830139,30-03-2012,2624,446,6,0.0
IN-2013-EM1381058-41308,FUR-BO-5762,EM-1381058,03-02-2013,3076,215,7,0.0
IN-2014-CS12175130-41788,TEC-PH-5356,CS-12175130,29-05-2014,3181,344,6,0.17
IT-2013-JD16060120-41515,OFF-ST-5691,JD-16060120,29-08-2013,1392,-139,11,0.1
IN-2012-GH1466527-41074,FUR-CH-5412,GH-1466527,14-06-2012,1296,285,8,0.0
IN-2015-CM1193527-42244,OFF-AP-3578,CM-1193527,28-08-2015,1682,487,3,0.0
MX-2012-JB1600093-41208,TEC-PH-5839,JB-1600093,26-10-2012,1278,89,3,0.0
RS-2015-RB9465108-42082,TEC-PH-5268,RB-9465108,19-03-2015,2570,976,4,0.0
MX-2015-RB1979518-42258,FUR-TA-3763,RB-1979518,11-09-2015,2332,349,5,0.2
ID-2013-PO191957-41514,FUR-BO-5762,PO-191957,28-08-2013,1582,-870,6,0.4
CA-2015-AS10090140-42264,TEC-AC-5138,AS-100901406,17-09-2015,71,19,3,0.2
IN-2014-TS212057-41852,FUR-TA-5053,TS-212057,01-08-2014,1512,498,6,0.0
CA-2014-AS10090140-41812,OFF-BI-5638,AS-100901406,22-06-2014,186,60,6,0.2
SF-2015-MV8190117-42362,TEC-PH-3148,MV-8190117,24-12-2015,2550,714,4,0.0
CA-2015-AS10090140-42264,TEC-AC-5094,AS-100901406,17-09-2015,47,14,2,0.2
ES-2013-BD11560139-41327,FUR-CH-4655,BD-11560139,22-02-2013,2285,845,5,0.0
IN-2015-PS1876059-42288,FUR-BO-3648,PS-1876059,11-10-2015,1029,10,9,0.07
US-2015-FM1421551-42115,TEC-CO-4577,FM-1421551,21-04-2015,1058,-2,5,0.002
IN-2014-CA1277558-41802,TEC-PH-3149,CA-1277558,12-06-2014,5751,2817,9,0.0
ES-2014-CD1279048-41899,FUR-BO-5969,CD-1279048,17-09-2014,2442,-244,7,0.1
IN-2015-NL1831092-42266,OFF-ST-6046,NL-1831092,19-09-2015,1190,178,6,0.0
IT-2015-TB2105545-42334,OFF-AP-4502,TB-2105545,26-11-2015,3150,-35,7,0.1
ES-2015-NF1847548-42248,TEC-CO-3595,NF-1847548,01-09-2015,1599,719,5,0.0
IN-2015-KD1649527-42175,FUR-BO-3627,KD-1649527,20-06-2015,2063,123,5,0.0
HU-2015-EH412557-42300,OFF-ST-5702,EH-412557,23-10-2015,1269,558,6,0.0
IN-2012-KB1660058-41136,FUR-BO-3639,KB-1660058,15-08-2012,3274,261,9,0.0
MX-2015-CS1246093-42259,TEC-PH-5841,CS-1246093,12-09-2015,848,110,2,0.0
CA-2015-AS10090140-42096,OFF-ST-4516,AS-100901402,02-04-2015,94,23,6,0.0
ES-2015-MG1769564-42018,TEC-CO-6012,MG-1769564,14-01-2015,2847,711,8,0.0
ID-2015-VF21715102-42321,FUR-CH-5380,VF-21715102,13-11-2015,1725,-483,5,0.25
ID-2014-AM1070559-41803,TEC-CO-4568,AM-1070559,13-06-2014,1479,-63,6,0.07
CA-2015-AS10090140-42264,FUR-FU-4050,AS-100901406,17-09-2015,22,2,3,0.2
IN-2015-BP11290113-42269,TEC-CO-4588,BP-11290113,22-09-2015,1282,12,9,0.0
AO-2012-HZ49504-40916,FUR-BO-4850,HZ-49504,08-01-2012,2478,49,6,0.0
CA-2012-AS10090140-41173,FUR-FU-3844,AS-100901406,21-09-2012,97,35,3,0.0
IN-2014-EM1382566-41850,TEC-CO-4578,EM-1382566,30-07-2014,959,460,3,0.0
US-2015-AS10090140-42341,OFF-AR-5285,AS-100901408,03-12-2015,34,10,3,0.0
IN-2015-BS1180059-42124,OFF-AP-4504,BS-1180059,30-04-2015,4135,847,10,0.17
MX-2012-DV1346539-41179,FUR-BO-5951,DV-1346539,27-09-2012,2325,511,8,0.0
IN-2015-MB173057-42179,FUR-BO-5948,MB-173057,24-06-2015,5486,2316,14,0.1
IT-2012-PC19000120-41004,OFF-ST-5700,PC-19000120,05-04-2012,1523,-50,8,0.1
IT-2015-CA1231045-42223,TEC-PH-5355,CA-1231045,07-08-2015,1625,-76,3,0.15
CA-2015-AS10090140-42096,OFF-FA-6129,AS-100901402,02-04-2015,28,13,5,0.0
ES-2015-MB1808545-42049,OFF-ST-6261,MB-1808545,14-02-2015,734,130,4,0.1
CA-2012-AS10090140-41266,OFF-AP-3367,AS-100901404,23-12-2012,13,3,1,0.0
RO-2013-DB3660107-41503,FUR-CH-5456,DB-3660107,17-08-2013,1391,69,8,0.0
CA-2013-AS10090140-41587,OFF-EN-2848,AS-100901402,09-11-2013,26,12,3,0.0
MX-2013-BG1174018-41493,OFF-AP-4960,BG-1174018,07-08-2013,2461,566,7,0.0
CA-2014-AS10090140-41812,OFF-BI-6094,AS-100901406,22-06-2014,36,12,5,0.2
CA-2014-AS10090140-41762,OFF-ST-3078,AS-100901402,03-05-2014,18,-3,3,0.2
IN-2013-KB1631578-41495,TEC-MA-5005,KB-1631578,09-08-2013,1226,612,7,0.0
ID-2014-PK190757-41691,FUR-TA-3359,PK-190757,21-02-2014,1809,-258,5,0.3
ID-2013-CS121757-41473,TEC-AC-3402,CS-121757,18-07-2013,1863,393,8,0.1
CA-2014-AS10090140-41894,OFF-LA-6021,AS-100901402,12-09-2014,6,2,2,0.2
ES-2015-AF1088545-42103,OFF-ST-6049,AF-1088545,09-04-2015,1244,-13,7,0.1
ES-2013-SJ2050045-41443,FUR-TA-3343,SJ-2050045,18-06-2013,2364,-218,4,0.35
ES-2014-DM1295545-42004,TEC-CO-4590,DM-1295545,31-12-2014,1946,114,6,0.15
CA-2014-AS10090140-41762,OFF-ST-6158,AS-100901402,03-05-2014,12,-3,3,0.2
IT-2013-CC1261048-41289,OFF-AP-4497,CC-1261048,15-01-2013,2283,0,9,0.1
CG-2013-BW106533-41437,TEC-PH-5840,BW-106533,12-06-2013,2549,1172,4,0.0
IN-2015-BE114557-42080,TEC-CO-4568,BE-114557,17-03-2015,3299,366,14,0.1
ES-2013-TG2164014-41591,OFF-AP-3867,TG-2164014,13-11-2013,2489,273,9,0.0
CA-2014-AS10090140-41762,OFF-LA-3224,AS-100901402,03-05-2014,5,1,2,0.2
CA-2015-AS10090140-42264,OFF-BI-3473,AS-100901406,17-09-2015,3,-2,2,0.7
ES-2015-VM2168545-42140,FUR-BO-5971,VM-2168545,16-05-2015,1189,250,9,0.1
CA-2013-AS10090140-41587,OFF-BI-3473,AS-100901402,09-11-2013,17,7,3,0.0
MX-2015-SC2069539-42360,FUR-CH-4530,SC-2069539,22-12-2015,1269,355,4,0.0
ID-2014-SN2056097-41896,TEC-PH-3148,SN-2056097,14-09-2014,3499,-3009,11,0.5
ID-2014-CD122807-41646,FUR-TA-5059,CD-122807,07-01-2014,2993,726,5,0.3
ES-2015-CC1210045-42182,TEC-CO-3595,CC-1210045,27-06-2015,815,287,3,0.15
ES-2013-BG1103544-41468,TEC-MA-5502,BG-1103544,13-07-2013,1245,161,4,0.0
IN-2015-CC125507-42046,TEC-CO-3706,CC-125507,11-02-2015,1027,182,8,0.1
IN-2015-AB101057-42153,TEC-CO-3609,AB-101057,29-05-2015,1703,737,5,0.1
IN-2015-SV2078559-42110,OFF-ST-6049,SV-2078559,16-04-2015,1803,-130,11,0.17
ES-2015-HW1493545-42335,FUR-BO-5798,HW-1493545,27-11-2015,676,195,5,0.1
IN-2012-AS1028558-41221,FUR-CH-5447,AS-1028558,08-11-2012,969,348,7,0.0
ES-2015-LD1685545-42265,FUR-BO-3639,LD-1685545,18-09-2015,1637,90,5,0.1
MX-2015-NS1850528-42059,TEC-CO-6010,NS-1850528,24-02-2015,1655,13,7,0.002
MX-2014-CM1271582-41885,FUR-CH-5379,CM-1271582,03-09-2014,976,232,4,0.2
IN-2014-VG2180527-41996,FUR-BO-3641,VG-2180527,23-12-2014,731,175,2,0.0
GH-2015-JD606049-42172,OFF-AP-4956,JD-606049,17-06-2015,1239,0,4,0.0
ID-2015-MG17680144-42078,FUR-CH-5378,MG-17680144,15-03-2015,1680,368,5,0.27
IN-2015-CD1228058-42197,FUR-BO-5763,CD-1228058,12-07-2015,2190,65,5,0.0
ES-2015-DB13210139-42164,TEC-MA-4206,DB-13210139,09-06-2015,935,114,4,0.1
ES-2015-CS118608-42292,OFF-ST-4057,CS-118608,15-10-2015,1026,441,8,0.0
IN-2015-AF1088558-42222,TEC-PH-3148,AF-1088558,06-08-2015,2550,280,4,0.0
ID-2013-BN11470130-41633,TEC-PH-5267,BN-11470130,25-12-2013,2667,-417,5,0.17
ES-2013-GG1465045-41615,TEC-CO-4792,GG-1465045,07-12-2013,1224,-129,4,0.15
ES-2014-EM1406548-41775,TEC-PH-3805,EM-1406548,16-05-2014,2605,1042,4,0.0
IR-2014-BS166560-41807,OFF-ST-5700,BS-166560,17-06-2014,2962,207,14,0.0
IN-2015-AC1045058-42311,FUR-TA-4711,AC-1045058,03-11-2015,2664,905,5,0.0
ES-2013-CK1220564-41422,TEC-CO-4592,CK-1220564,28-05-2013,1513,741,4,0.0
ES-2014-JD16150139-41868,FUR-BO-4848,JD-16150139,17-08-2014,1233,234,3,0.0
UP-2012-CC2550137-41062,FUR-TA-5059,CC-2550137,02-06-2012,855,384,1,0.0
IT-2012-MS17830139-41103,TEC-MA-5511,MS-17830139,13-07-2012,956,-95,4,0.1
CA-2013-AS10090140-41587,OFF-PA-6535,AS-100901402,09-11-2013,17,8,3,0.0
ES-2012-GT14710120-41198,FUR-CH-4654,GT-14710120,16-10-2012,1838,160,5,0.2
IN-2012-CL1270058-41226,TEC-PH-5268,CL-1270058,13-11-2012,4498,674,7,0.0
ES-2015-MM1792045-42199,TEC-PH-3805,MM-1792045,14-07-2015,1824,-1303,8,0.65
MX-2015-CM1216093-42158,FUR-BO-5762,CM-1216093,03-06-2015,2344,46,8,0.0
IN-2015-DB1306027-42353,TEC-PH-5263,DB-1306027,15-12-2015,2043,756,14,0.0
MZ-2015-JW522087-42183,OFF-ST-5708,JW-522087,28-06-2015,856,265,14,0.0
US-2015-BN1147082-42358,OFF-AP-3872,BN-1147082,20-12-2015,2509,426,7,0.0
IN-2013-JC157757-41310,FUR-CH-5378,JC-157757,05-02-2013,819,191,2,0.1
MX-2012-HL1504093-40929,FUR-TA-3764,HL-1504093,21-01-2012,2797,0,6,0.2
MX-2013-LH1690018-41489,OFF-ST-6046,LH-1690018,03-08-2013,1455,261,11,0.0
ID-2015-DV1304559-42304,FUR-BO-5786,DV-1304559,27-10-2015,2189,541,6,0.07
IN-2013-BT1153058-41331,FUR-TA-3344,BT-1153058,26-02-2013,5451,327,6,0.0
IR-2013-BM165060-41436,TEC-PH-5269,BM-165060,11-06-2013,1291,296,2,0.0
IN-2012-MG1820558-40962,TEC-CO-4590,MG-1820558,23-02-2012,1526,732,4,0.0
CA-2012-AS10090140-41173,OFF-BI-3729,AS-100901406,21-09-2012,3,1,1,0.2
MX-2014-FC1424528-41840,FUR-CH-5442,FC-1424528,20-07-2014,1869,205,6,0.0
MX-2014-TT2122051-41727,FUR-BO-5968,TT-2122051,29-03-2014,1815,471,7,0.0
IN-2015-CY1274558-42300,TEC-CO-4578,CY-1274558,23-10-2015,959,460,3,0.0
MX-2015-SJ2021582-42179,TEC-PH-3806,SJ-2021582,24-06-2015,3045,1035,7,0.0
MX-2014-PB1880593-41942,TEC-PH-3148,PB-1880593,30-10-2014,2125,297,5,0.0
CM-2013-BP123022-41621,TEC-AC-5224,BP-123022,13-12-2013,976,292,4,0.0
IN-2014-RW1969027-41763,TEC-CO-3688,RW-1969027,04-05-2014,1266,265,4,0.0
CA-2012-AS10090140-41173,OFF-AR-3285,AS-100901406,21-09-2012,13,5,4,0.0
ZA-2012-DB3360146-41159,FUR-TA-3442,DB-3360146,07-09-2012,2134,682,4,0.0
ES-2013-DK1315048-41386,TEC-CO-3709,DK-1315048,22-04-2013,4748,844,14,0.1
SF-2014-RW9540117-41942,TEC-MA-5502,RW-9540117,30-10-2014,1867,242,6,0.0
IN-2012-PS1904527-41014,FUR-CH-5411,PS-1904527,15-04-2012,1001,250,6,0.0
CA-2014-AS10090140-41894,OFF-BI-4884,AS-100901402,12-09-2014,1,-3,3,0.8
CA-2014-AB10105140-41991,OFF-BI-4345,AB-101051402,18-12-2014,9892,4946,13,0.0
IN-2015-MO1780066-42308,OFF-AP-3873,MO-1780066,31-10-2015,4306,1722,8,0.0
IN-2014-NF1847527-41741,OFF-AP-3573,NF-1847527,12-04-2014,899,323,3,0.0
IN-2014-MR1754558-41954,TEC-CO-3683,MR-1754558,11-11-2014,763,381,4,0.0
IT-2013-CB1241548-41560,TEC-PH-5355,CB-1241548,13-10-2013,2544,1093,4,0.0
ID-2013-LC1705092-41560,FUR-CH-4531,LC-1705092,13-10-2013,1136,-189,4,0.4
IN-2015-RA1988527-42034,FUR-CH-5380,RA-1988527,30-01-2015,2300,91,5,0.0
CG-2013-MG814533-41559,TEC-PH-3805,MG-814533,12-10-2013,3908,1563,6,0.0
CA-2015-AB10105140-42161,TEC-PH-5089,AB-101051402,06-06-2015,470,52,3,0.2
CA-2015-AB10105140-42328,FUR-FU-2871,AB-101051408,20-11-2015,821,213,6,0.0
ID-2014-EM1396058-41901,OFF-AP-3580,EM-1396058,19-09-2014,2249,224,4,0.0
MX-2013-DJ1342082-41639,OFF-AP-4505,DJ-1342082,31-12-2013,2528,176,7,0.0
ES-2015-CD1192045-42367,FUR-TA-5064,CD-1192045,29-12-2015,1461,202,5,0.35
MX-2014-BO1142582-41958,TEC-PH-3806,BO-1142582,15-11-2014,3045,1035,7,0.0
CA-2012-AB10105140-41262,OFF-BI-4827,AB-101051402,19-12-2012,1103,496,3,0.0
CA-2015-AB10105140-42143,TEC-PH-2879,AB-101051404,19-05-2015,344,38,2,0.2
ID-2015-KM16720102-42255,FUR-BO-3626,KM-16720102,08-09-2015,2152,198,8,0.35
ES-2014-SV2078545-41807,TEC-AC-5136,SV-2078545,17-06-2014,1244,447,5,0.0
MX-2012-BG1169582-41250,FUR-CH-5773,BG-1169582,07-12-2012,2226,500,9,0.2
IN-2015-CS121307-42266,FUR-BO-5761,CS-121307,19-09-2015,1586,17,4,0.1
US-2014-AB10105140-41908,FUR-TA-3412,AB-101051404,26-09-2014,393,-204,3,0.5
IZ-2015-BD163561-42045,OFF-AP-4966,BD-163561,10-02-2015,3425,1233,6,0.0
ES-2015-RF19345120-42043,OFF-AP-4743,RF-19345120,08-02-2015,1136,568,2,0.0
ID-2014-JE1616559-41856,FUR-BO-3642,JE-1616559,05-08-2014,677,211,2,0.07
IR-2015-MG768060-42109,FUR-BO-3641,MG-768060,15-04-2015,731,80,2,0.0
CA-2013-AB10105140-41585,TEC-MA-3700,AB-101051402,07-11-2013,287,33,3,0.4
IN-2015-CC1247558-42129,TEC-CO-3596,CC-1247558,05-05-2015,1272,534,4,0.0
ES-2014-LT1676564-41947,OFF-AP-4732,LT-1676564,04-11-2014,1856,909,6,0.0
ES-2015-FH14365120-42165,TEC-PH-3148,FH-14365120,10-06-2015,2295,459,4,0.1
ES-2013-BF1097545-41517,TEC-PH-5354,BF-1097545,31-08-2013,1622,324,3,0.15
IN-2014-CJ1201027-41810,TEC-PH-3802,CJ-1201027,20-06-2014,1063,361,7,0.0
HU-2015-SH997557-42239,TEC-AC-5226,SH-997557,23-08-2015,3449,275,14,0.0
US-2013-SL2015582-41422,FUR-BO-4861,SL-2015582,28-05-2013,585,0,3,0.2
LI-2015-NC834073-42143,TEC-CO-6009,NC-834073,19-05-2015,1429,471,4,0.0
SF-2014-JB5400117-41758,FUR-TA-4712,JB-5400117,29-04-2014,1057,158,2,0.0
IN-2014-VG2180527-41996,FUR-BO-3642,VG-2180527,23-12-2014,1092,393,3,0.0
MX-2015-TB2125031-42289,FUR-TA-3760,TB-2125031,12-10-2015,1483,741,5,0.0
MX-2015-PS1897028-42109,OFF-AP-3872,PS-1897028,15-04-2015,1792,304,5,0.0
ES-2015-BB1154548-42336,FUR-BO-5788,BB-1154548,28-11-2015,2455,-191,7,0.1
GG-2013-SG1047047-41405,TEC-CO-3597,SG-1047047,11-05-2013,1900,417,6,0.0
IN-2014-SP20920130-41808,TEC-PH-5839,SP-20920130,18-06-2014,3712,849,7,0.17
IN-2013-NZ1856558-41398,TEC-CO-3678,NZ-1856558,04-05-2013,2372,0,9,0.0
IN-2012-Dp1324027-41223,TEC-PH-5354,Dp-1324027,10-11-2012,5725,1602,9,0.0
ES-2015-GZ1447064-42362,FUR-BO-4862,GZ-1447064,24-12-2015,2553,842,7,0.0
MX-2015-AH1007582-42139,OFF-AP-4503,AH-1007582,15-05-2015,2003,861,6,0.0
PL-2015-CB2025103-42347,TEC-CO-5997,CB-2025103,09-12-2015,1188,95,4,0.0
IN-2012-SC200507-41249,TEC-PH-5356,SC-200507,06-12-2012,2875,511,5,0.1
IT-2014-AM10705125-41892,FUR-CH-4530,AM-10705125,10-09-2014,2380,952,5,0.0
AL-2012-SC102302-40970,TEC-MA-6138,SC-102302,02-03-2012,1619,258,10,0.0
ID-2013-JS1559559-41275,OFF-AP-4745,JS-1559559,01-01-2013,2821,339,6,0.17
ID-2013-BS1138059-41577,TEC-CO-6009,BS-1138059,30-10-2013,2991,-128,9,0.07
IN-2014-TC21295130-41962,OFF-AP-4505,TC-21295130,19-11-2014,1798,86,4,0.17
RS-2014-JL5130108-41866,TEC-PH-3148,JL-5130108,15-08-2014,2544,712,4,0.0
IN-2014-Dp1324066-41798,FUR-CH-4532,Dp-1324066,08-06-2014,951,228,2,0.0
IN-2015-NF1838511-42279,TEC-PH-5268,NF-1838511,02-10-2015,2575,978,4,0.0
ES-2015-AS10090139-42062,OFF-AP-4745,AS-10090139,27-02-2015,1699,84,3,0.0
IN-2014-EL137357-41943,FUR-BO-4861,EL-137357,31-10-2014,2634,116,8,0.1
IN-2014-FH1427559-41991,FUR-BO-3904,FH-1427559,18-12-2014,3707,1554,11,0.07
IN-2015-LT1676558-42133,FUR-TA-5057,LT-1676558,09-05-2015,4298,300,5,0.0
IN-2015-BN1147027-42189,OFF-AP-4964,BN-1147027,04-07-2015,3417,854,6,0.0
ES-2013-BP11230120-41411,OFF-AP-3576,BP-11230120,17-05-2013,2080,561,4,0.0
IN-2012-DM1352558-41123,TEC-PH-5813,DM-1352558,02-08-2012,840,319,5,0.0
CA-2015-AB10105140-42267,TEC-PH-5625,AB-101051404,20-09-2015,471,29,2,0.2
CD-2014-SM1032025-41684,OFF-ST-6033,SM-1032025,14-02-2014,1288,90,10,0.0
IN-2013-PM191357-41417,FUR-BO-5971,PM-191357,23-05-2013,660,44,5,0.1
MW-2015-TS1143085-42220,OFF-AP-3874,TS-1143085,04-08-2015,3234,970,6,0.0
MX-2014-TS2134018-41956,TEC-PH-3806,TS-2134018,13-11-2014,2171,390,5,0.0
IN-2015-AM107057-42047,TEC-AC-4186,AM-107057,12-02-2015,2074,276,9,0.1
MX-2015-LS1724582-42319,TEC-PH-5355,LS-1724582,11-11-2015,849,195,2,0.0
IN-2014-DR129407-41728,FUR-BO-5951,DR-129407,30-03-2014,1177,353,3,0.1
CA-2013-AB10105140-41585,OFF-ST-4281,AB-101051402,07-11-2013,177,-28,2,0.2
CA-2015-AB10105140-42267,TEC-AC-6076,AB-101051404,20-09-2015,89,4,2,0.2
IN-2014-CM1181597-41870,TEC-PH-5841,CM-1181597,19-08-2014,2863,-458,9,0.5
ES-2015-FG1426045-42153,OFF-AP-3865,FG-1426045,29-05-2015,1253,236,5,0.1
IR-2013-KN670560-41508,OFF-AP-3579,KN-670560,22-08-2013,3369,606,6,0.0
WA-2015-TB1152089-42190,TEC-AC-5224,TB-1152089,05-07-2015,1464,439,6,0.0
IT-2013-GM1444091-41347,FUR-BO-3903,GM-1444091,14-03-2013,1273,-993,7,0.5
CA-2015-AB10523-42139,OFF-AR-6111,AB-10523,15-05-2015,29,10,2,0.0
MX-2015-JB1540051-42263,TEC-CO-4592,JB-1540051,16-09-2015,1258,375,5,0.002
IN-2015-JS1603097-42223,FUR-CH-5775,JS-1603097,07-08-2015,2584,290,7,0.2
IN-2014-AM10705102-41891,TEC-CO-3707,AM-10705102,09-09-2014,1482,68,6,0.35
MX-2015-SF2020039-42255,TEC-PH-5355,SF-2020039,08-09-2015,1274,293,3,0.0
CA-2013-AB10105140-41585,OFF-ST-4457,AB-101051402,07-11-2013,84,-16,2,0.2
MX-2013-JF1529531-41564,FUR-CH-5443,JF-1529531,17-10-2013,2818,225,9,0.0
ID-2015-KH16510102-42052,FUR-CH-5441,KH-16510102,17-02-2015,1046,-111,3,0.25
IN-2013-DL1333058-41328,TEC-PH-5840,DL-1333058,23-02-2013,3187,541,5,0.0
IN-2013-KN163907-41611,FUR-CH-5378,KN-163907,03-12-2013,4099,956,10,0.1
IN-2013-SV2093527-41620,OFF-ST-5691,SV-2093527,12-12-2013,703,260,5,0.0
IN-2015-MD178607-42171,TEC-CO-3598,MD-178607,16-06-2015,2293,509,8,0.1
ES-2013-LS1720045-41628,TEC-MA-6138,LS-1720045,20-12-2013,1238,14,9,0.15
MX-2015-JM1586582-42137,FUR-CH-4656,JM-1586582,13-05-2015,1715,300,7,0.2
CA-2015-AB10105140-42220,TEC-AC-4936,AB-101051402,04-08-2015,39,7,3,0.2
IN-2015-CM124457-42315,FUR-CH-4531,CM-124457,07-11-2015,2841,852,6,0.0
IT-2014-SS20140104-41800,OFF-AP-4745,SS-20140104,10-06-2014,3399,-3059,12,0.5
IN-2013-BW1111058-41404,TEC-MA-5014,BW-1111058,10-05-2013,1607,482,6,0.0
IN-2014-JE1561058-41895,TEC-PH-5336,JE-1561058,13-09-2014,840,260,5,0.0
IN-2014-GH1442527-41845,FUR-BO-3891,GH-1442527,25-07-2014,1236,519,3,0.0
IN-2015-JK1609058-42288,OFF-AP-4958,JK-1609058,11-10-2015,2488,348,8,0.0
MX-2012-SM2032036-41234,OFF-AP-3570,SM-2032036,21-11-2012,1124,252,7,0.2
CA-2013-AB10105140-41585,FUR-FU-6235,AB-101051402,07-11-2013,64,-84,5,0.6
US-2015-GR1456082-42302,FUR-TA-5062,GR-1456082,25-10-2015,726,-18,3,0.2
CA-2014-AB10105140-41672,OFF-ST-3360,AB-101051406,02-02-2014,117,5,2,0.0
MA-2014-DH367577-41926,TEC-MA-6148,DH-367577,14-10-2014,1519,653,6,0.0
RS-2012-MM8280108-40953,TEC-CO-3686,MM-8280108,14-02-2012,1279,319,4,0.0
IN-2015-SW2027558-42125,FUR-CH-4545,SW-2027558,01-05-2015,723,122,5,0.0
IR-2012-PM913560-40978,TEC-PH-5268,PM-913560,10-03-2012,642,244,1,0.0
IN-2013-GH144257-41489,FUR-BO-3903,GH-144257,03-08-2013,2619,232,8,0.1
ID-2013-JM1586597-41628,OFF-AP-4967,JM-1586597,20-12-2013,1704,-1023,6,0.5
ES-2013-CM1211564-41489,TEC-CO-4765,CM-1211564,03-08-2013,1715,583,7,0.0
IN-2013-SC2084527-41445,TEC-PH-5839,SC-2084527,20-06-2013,1278,460,2,0.0
MO-2014-GP474086-41678,OFF-AP-4731,GP-474086,08-02-2014,1234,246,4,0.0
ES-2012-AF1087014-41179,OFF-AP-4738,AF-1087014,27-09-2012,4195,839,8,0.0
IT-2013-TS2150545-41448,FUR-BO-5786,TS-2150545,23-06-2013,1765,-98,5,0.1
MX-2014-CR1273028-41993,FUR-TA-3420,CR-1273028,20-12-2014,1480,333,3,0.2
MX-2013-FH1436582-41558,TEC-PH-3148,FH-1436582,11-10-2013,2968,89,7,0.0
ID-2012-BM115757-41149,FUR-TA-5071,BM-115757,28-08-2012,2301,-953,7,0.3
ES-2015-AH100308-42203,FUR-BO-3640,AH-100308,18-07-2015,1100,352,3,0.0
IN-2012-AG1049527-41248,TEC-CO-4790,AG-1049527,05-12-2012,2518,553,7,0.0
ES-2015-BN11470139-42110,FUR-BO-5778,BN-11470139,16-04-2015,996,119,5,0.0
CA-2015-AB10105140-42267,OFF-BI-5614,AB-101051404,20-09-2015,18,-13,4,0.7
AU-2012-AG6758-41153,FUR-TA-4646,AG-6758,01-09-2012,922,341,1,0.0
ES-2014-SW2075545-41852,FUR-BO-4848,SW-2075545,01-08-2014,1850,184,5,0.1
MX-2015-CS1246093-42259,FUR-BO-5940,CS-1246093,12-09-2015,664,6,6,0.0
ES-2015-SK1999045-42222,TEC-AC-5896,SK-1999045,06-08-2015,1547,340,6,0.0
IN-2015-MP18175144-42328,OFF-AP-4961,MP-18175144,20-11-2015,2190,316,5,0.17
MX-2013-AG1090082-41398,OFF-AP-4508,AG-1090082,04-05-2013,3242,324,9,0.0
MO-2013-AJ96086-41513,TEC-PH-5842,AJ-96086,27-08-2013,2544,1246,4,0.0
UP-2014-MC7275137-41997,TEC-PH-3806,MC-7275137,24-12-2014,2605,573,4,0.0
IT-2014-JF15295120-41668,OFF-ST-6033,JF-15295120,29-01-2014,1271,-127,11,0.1
CA-2015-AB10523-42139,OFF-AR-5912,AB-10523,15-05-2015,34,14,2,0.0
SA-2012-MM7260110-41269,TEC-MA-6142,MM-7260110,26-12-2012,1207,0,4,0.0
IN-2013-EJ13720113-41608,FUR-BO-3889,EJ-13720113,30-11-2013,2051,40,5,0.0
MX-2014-MS1736539-41780,TEC-PH-5355,MS-1736539,21-05-2014,2544,992,6,0.0
CA-2013-AB10105140-41585,OFF-AR-5156,AB-101051402,07-11-2013,23,5,3,0.2
ES-2015-DH13675139-42182,FUR-BO-5763,DH-13675139,27-06-2015,1314,341,3,0.0
CA-2015-AB10105140-42267,OFF-ST-3078,AB-101051404,20-09-2015,12,-2,2,0.2
MX-2014-HE1480018-41845,FUR-TA-4647,HE-1480018,25-07-2014,980,110,2,0.2
CA-2015-AB10105140-42328,OFF-BI-4346,AB-101051408,20-11-2015,21,10,2,0.0
IN-2012-SB2017027-41208,FUR-BO-4851,SB-2017027,26-10-2012,2470,518,6,0.0
CA-2013-AB10105140-41585,OFF-BI-3308,AB-101051402,07-11-2013,32,-51,10,0.8
